Roll,Pitch,Yaw
2.31065,-5.42001,182.815
2.29131,-5.42894,182.826
2.30691,-5.41901,182.813
2.32587,-5.41456,182.822
2.33604,-5.39964,182.81
2.32271,-5.41735,182.82
2.33162,-5.40052,182.811
2.3362,-5.42283,182.819
2.32738,-5.40642,182.811
2.34427,-5.41963,182.819
2.36535,-5.42239,182.809
2.38519,-5.43124,182.815
2.36876,-5.42285,182.806
2.3846,-5.43477,182.816
2.37607,-5.42587,182.799
2.39043,-5.41686,182.784
2.3737,-5.40981,182.798
2.39402,-5.40676,182.804
2.37309,-5.40842,182.798
2.35923,-5.39509,182.79
2.37982,-5.40029,182.78
2.39968,-5.40155,182.767
2.38006,-5.39546,182.761
2.36352,-5.38553,182.753
2.34553,-5.37619,182.747
2.36377,-5.38791,182.753
2.34451,-5.38904,182.767
2.36526,-5.39332,182.773
2.34447,-5.39276,182.767
2.32367,-5.39198,182.762
2.30399,-5.39165,182.774
2.32126,-5.40198,182.762
2.33281,-5.41973,182.77
2.3418,-5.43882,182.778
2.33165,-5.4216,182.771
2.32812,-5.40204,182.763
2.33527,-5.38503,182.775
2.31834,-5.39849,182.784
2.3383,-5.39327,182.791
2.35799,-5.38726,182.798
2.34056,-5.39995,182.807
2.359,-5.39109,182.814
2.3414,-5.40264,182.808
2.3513,-5.38489,182.799
2.33762,-5.40012,182.81
2.35038,-5.41363,182.821
2.34588,-5.39409,182.811
2.35888,-5.40778,182.821
2.34271,-5.40821,182.839
2.36227,-5.41389,182.845
2.38204,-5.41976,182.852
2.40284,-5.42064,182.842
2.41964,-5.43217,182.848
2.42666,-5.44932,182.837
2.43786,-5.43019,182.829
2.45583,-5.4186,182.836
2.43991,-5.43011,182.846
2.45817,-5.42022,182.835
2.47898,-5.41727,182.84
2.45966,-5.42043,182.831
2.43965,-5.42565,182.824
2.45258,-5.40819,182.815
2.45235,-5.38787,182.826
2.44033,-5.36936,182.819
2.45223,-5.3829,182.806
2.43658,-5.36972,182.818
2.41884,-5.3566,182.812
2.43702,-5.36548,182.818
2.45555,-5.37035,182.805
2.437,-5.36286,182.818
2.42096,-5.35304,182.832
2.40905,-5.33915,182.847
2.42579,-5.34874,182.835
2.41461,-5.33162,182.826
2.39931,-5.32176,182.841
2.38714,-5.30983,182.857
2.37244,-5.29859,182.845
2.38481,-5.29249,182.826
2.36526,-5.29635,182.839
2.34739,-5.30378,182.852
2.36629,-5.29495,182.842
2.3867,-5.29216,182.848
2.40706,-5.28899,182.855
2.38793,-5.29356,182.846
2.36846,-5.30261,182.855
2.34944,-5.30763,182.846
2.36879,-5.30045,182.837
2.34936,-5.3021,182.828
2.36858,-5.29883,182.816
2.38815,-5.29751,182.804
2.3686,-5.30222,182.817
2.34833,-5.29912,182.812
2.36924,-5.29779,182.803
2.3901,-5.29678,182.81
2.36962,-5.303,182.82
2.39048,-5.30995,182.827
2.41001,-5.30583,182.816
2.39062,-5.30729,182.808
2.41062,-5.30519,182.796
2.39027,-5.3041,182.791
2.40968,-5.31193,182.8
2.43078,-5.31605,182.807
2.41055,-5.31988,182.801
2.39461,-5.32629,182.788
2.41053,-5.3152,182.777
2.42781,-5.30802,182.788
2.41371,-5.32326,182.8
2.40362,-5.33955,182.814
2.42152,-5.33309,182.824
2.43193,-5.32743,182.843
2.4194,-5.34029,182.858
2.44011,-5.33806,182.866
2.45811,-5.32858,182.855
2.47812,-5.32714,182.864
2.49621,-5.3175,182.853
2.4843,-5.33411,182.863
2.46563,-5.33049,182.876
2.44596,-5.33193,182.888
2.42622,-5.33517,182.9
2.40662,-5.33982,182.911
2.42614,-5.34531,182.919
2.44635,-5.34474,182.906
2.46687,-5.34993,182.911
2.44577,-5.35086,182.92
2.42493,-5.34685,182.914
2.44506,-5.34448,182.902
2.42458,-5.33849,182.895
2.44521,-5.34282,182.9
2.46629,-5.34462,182.905
2.44737,-5.3516,182.916
2.46786,-5.34637,182.906
2.48742,-5.34508,182.893
2.46914,-5.3551,182.886
2.45369,-5.36683,182.876
2.47033,-5.35545,182.865
2.48776,-5.3456,182.853
2.50705,-5.33735,182.844
2.52652,-5.33798,182.853
2.54715,-5.33845,182.859
2.5262,-5.34332,182.868
2.54239,-5.3531,182.878
2.56202,-5.35808,182.884
2.54059,-5.35529,182.878
2.55996,-5.35151,182.867
2.57953,-5.34859,182.855
2.55933,-5.35119,182.867
2.58003,-5.35337,182.873
2.55998,-5.35491,182.886
2.58057,-5.35108,182.876
2.59954,-5.35439,182.885
2.58014,-5.35925,182.898
2.56019,-5.35801,182.889
2.53983,-5.36387,182.899
2.56054,-5.36209,182.906
2.57989,-5.36169,182.915
2.55893,-5.36142,182.909
2.57803,-5.36193,182.919
2.55767,-5.36631,182.929
2.53827,-5.36105,182.921
2.51856,-5.35736,182.913
2.53885,-5.35118,182.903
2.55961,-5.34765,182.894
2.57971,-5.3518,182.9
2.56038,-5.35002,182.914
2.57891,-5.34818,182.9
2.59914,-5.34434,182.89
2.57995,-5.33478,182.884
2.56072,-5.32846,182.896
2.57977,-5.32053,182.885
2.56177,-5.31261,182.898
2.55425,-5.29284,182.891
2.5704,-5.30513,182.881
2.58114,-5.32131,182.89
2.59462,-5.33293,182.876
2.61265,-5.34065,182.863
2.63123,-5.34626,182.851
2.61697,-5.33174,182.844
2.63528,-5.34178,182.85
2.65465,-5.3495,182.858
2.67531,-5.35348,182.864
2.65478,-5.35039,182.858
2.63402,-5.35234,182.868
2.65121,-5.3628,182.876
2.66689,-5.37524,182.883
2.64613,-5.37451,182.893
2.62691,-5.36912,182.884
2.60684,-5.37136,182.895
2.58606,-5.36697,182.888
2.56586,-5.3661,182.899
2.5853,-5.37028,182.906
2.56432,-5.37275,182.899
2.58325,-5.364,182.889
2.56578,-5.37497,182.9
2.58379,-5.36649,182.888
2.6046,-5.36673,182.894
2.58364,-5.36618,182.887
2.60347,-5.36382,182.875
2.58293,-5.36854,182.885
2.60371,-5.36833,182.892
2.5831,-5.3717,182.885
2.60063,-5.36267,182.873
2.58393,-5.36743,182.861
2.60102,-5.35811,182.848
2.58207,-5.36693,182.859
2.56171,-5.37087,182.87
2.57992,-5.3624,182.858
2.56396,-5.37468,182.87
2.5459,-5.36722,182.862
2.5662,-5.37313,182.868
2.58736,-5.3723,182.875
2.60836,-5.36972,182.882
2.62962,-5.36943,182.888
2.65078,-5.37267,182.895
2.66925,-5.38264,182.903
2.69038,-5.3858,182.893
2.66969,-5.38664,182.904
2.65106,-5.38058,182.896
2.67206,-5.3844,182.903
2.65249,-5.38875,182.916
2.67333,-5.39131,182.923
2.69408,-5.39325,182.93
2.6746,-5.40082,182.941
2.65587,-5.40162,182.932
2.63569,-5.40344,182.925
2.65611,-5.40277,182.933
2.63598,-5.40426,182.926
2.61598,-5.40482,182.918
2.59686,-5.41182,182.93
2.61505,-5.40343,182.92
2.63316,-5.39921,182.931
2.65219,-5.395,182.941
2.63379,-5.40538,182.951
2.61652,-5.41606,182.963
2.59747,-5.42083,182.955
2.57858,-5.42586,182.947
2.59812,-5.42105,182.936
2.58214,-5.40907,182.928
2.59332,-5.39312,182.939
2.61236,-5.38427,182.946
2.59385,-5.39254,182.957
2.6142,-5.38643,182.947
2.59414,-5.39227,182.957
2.57468,-5.39965,182.966
2.59527,-5.40278,182.972
2.61627,-5.40273,182.977
2.59633,-5.40823,182.97
2.61669,-5.40321,182.975
2.59665,-5.40108,182.985
2.61531,-5.41009,182.973
2.63293,-5.42117,182.979
2.61485,-5.41665,182.967
2.63283,-5.40669,182.955
2.61589,-5.41062,182.942
2.59975,-5.42125,182.954
2.58239,-5.43067,182.965
2.60272,-5.42723,182.971
2.58416,-5.43558,182.983
2.56349,-5.43904,182.976
2.58306,-5.43459,182.964
2.60273,-5.4305,182.953
2.5819,-5.4333,182.946
2.59528,-5.41929,182.935
2.61484,-5.42411,182.923
2.59568,-5.4164,182.916
2.61548,-5.41835,182.904
2.59527,-5.41871,182.916
2.61598,-5.41933,182.906
2.5958,-5.41842,182.917
2.57553,-5.41903,182.929
2.55576,-5.41535,182.921
2.57561,-5.41417,182.909
2.55497,-5.41875,182.92
2.57532,-5.41703,182.926
2.55505,-5.42367,182.936
2.53471,-5.43028,182.946
2.51408,-5.43616,182.956
2.49285,-5.43551,182.949
2.47228,-5.4311,182.941
2.49177,-5.43283,182.929
2.51032,-5.43737,182.917
2.4914,-5.43004,182.908
2.50645,-5.4198,182.894
2.52588,-5.42141,182.902
2.54488,-5.42732,182.891
2.52385,-5.42967,182.902
2.54356,-5.4279,182.91
2.52341,-5.43235,182.922
2.50244,-5.43366,182.915
2.52266,-5.43197,182.904
2.54234,-5.43519,182.892
2.52181,-5.43322,182.904
2.50183,-5.43175,182.916
2.5219,-5.43609,182.923
2.54184,-5.44157,182.93
2.52174,-5.43946,182.941
2.54225,-5.44071,182.931
2.52206,-5.43933,182.923
2.50218,-5.43678,182.915
2.48177,-5.43819,182.927
2.50113,-5.43611,182.936
2.51936,-5.4347,182.922
2.50703,-5.43846,182.905
2.48801,-5.43879,182.895
2.50699,-5.43529,182.883
2.52695,-5.43579,182.891
2.50659,-5.43396,182.883
2.48601,-5.43313,182.876
2.46529,-5.43518,182.887
2.44451,-5.43606,182.899
2.46411,-5.43979,182.906
2.44372,-5.4357,182.917
2.42343,-5.43223,182.908
2.44331,-5.43281,182.915
2.42278,-5.43396,182.907
2.44306,-5.43365,182.914
2.46343,-5.43434,182.92
2.44297,-5.43429,182.93
2.46311,-5.43075,182.918
2.44279,-5.42961,182.929
2.42281,-5.42656,182.939
2.44256,-5.42194,182.927
2.42241,-5.42374,182.919
2.40235,-5.42224,182.93
2.38245,-5.42018,182.922
2.36331,-5.41603,182.913
2.38225,-5.4167,182.898
2.3663,-5.41923,182.915
2.36179,-5.42329,182.893
2.37975,-5.41397,182.901
2.36151,-5.4224,182.912
2.3812,-5.41616,182.92
2.40142,-5.41221,182.927
2.42166,-5.40902,182.915
2.44202,-5.40699,182.923
2.46248,-5.4043,182.93
2.4826,-5.39955,182.919
2.46325,-5.40488,182.93
2.44406,-5.41094,182.942
2.46444,-5.40834,182.93
2.4848,-5.40944,182.938
2.50528,-5.40854,182.946
2.5247,-5.40225,182.935
2.54272,-5.39329,182.943
2.56002,-5.38278,182.933
2.57735,-5.37246,182.923
2.59522,-5.36311,182.913
2.61472,-5.35765,182.921
2.59481,-5.35956,182.933
2.61488,-5.36356,182.942
2.59597,-5.35825,182.954
2.61451,-5.36713,182.962
2.63313,-5.37584,182.971
2.65195,-5.38363,182.98
2.63248,-5.38038,182.972
2.65217,-5.38533,182.961
2.67257,-5.38732,182.95
2.68725,-5.37255,182.959
2.66718,-5.3714,182.952
2.65518,-5.35493,182.945
2.63577,-5.34946,182.957
2.65645,-5.34687,182.965
2.67733,-5.34617,182.954
2.65732,-5.34507,182.948
2.6377,-5.3409,182.941
2.65825,-5.34234,182.95
2.67882,-5.34403,182.959
2.6608,-5.33668,182.95
2.64477,-5.34736,182.942
2.62538,-5.35265,182.935
2.60494,-5.35342,182.929
2.58447,-5.35195,182.922
2.60508,-5.35269,182.911
2.58543,-5.34731,182.904
2.60594,-5.3501,182.893
2.58592,-5.34833,182.886
2.5669,-5.3541,182.897
2.58666,-5.3486,182.904
2.60655,-5.34366,182.911
2.62625,-5.33796,182.917
2.64532,-5.33137,182.925
2.66502,-5.32613,182.931
2.68505,-5.3222,182.92
2.66496,-5.32634,182.912
2.64481,-5.33046,182.904
2.62474,-5.33444,182.915
2.60432,-5.3362,182.908
2.58394,-5.33632,182.901
2.60391,-5.33623,182.888
2.58853,-5.3335,182.905
2.58629,-5.33815,182.927
2.60406,-5.33658,182.911
2.62404,-5.33791,182.919
2.60421,-5.33283,182.93
2.62405,-5.32792,182.919
2.60443,-5.3335,182.911
2.58481,-5.32732,182.904
2.60511,-5.32966,182.892
2.62528,-5.32879,182.9
2.60496,-5.33115,182.91
2.62542,-5.32915,182.899
2.60525,-5.32656,182.891
2.58465,-5.32542,182.901
2.56402,-5.32507,182.912
2.58437,-5.32482,182.918
2.56397,-5.32479,182.929
2.58406,-5.32362,182.937
2.56357,-5.32505,182.947
2.58375,-5.32356,182.955
2.60395,-5.3228,182.963
2.62443,-5.32101,182.951
2.64474,-5.32164,182.959
2.62459,-5.31918,182.97
2.64479,-5.31914,182.978
2.66436,-5.32139,182.986
2.64455,-5.31701,182.998
2.62478,-5.31083,183.01
2.6427,-5.31839,182.998
2.62551,-5.30661,183.01
2.60998,-5.292,183.002
2.61993,-5.30842,183.011
2.6173,-5.32746,183.02
2.60299,-5.34113,183.03
2.62166,-5.33458,183.04
2.62368,-5.33046,183.018
2.64353,-5.33284,183.025
2.62333,-5.32889,183.037
2.64255,-5.33218,183.046
2.63622,-5.31792,183.063
2.61927,-5.32956,183.074
2.63742,-5.32039,183.064
2.61889,-5.32958,183.075
2.63828,-5.33272,183.083
2.65679,-5.34008,183.072
2.63613,-5.33893,183.064
2.65512,-5.34282,183.072
2.67395,-5.34892,183.08
2.65316,-5.34697,183.072
2.63223,-5.34739,183.083
2.65201,-5.35043,183.072
2.67141,-5.35575,183.06
2.65111,-5.35261,183.071
2.63059,-5.35232,183.063
2.61006,-5.35299,183.055
2.58955,-5.35418,183.047
2.56912,-5.35702,183.058
2.58931,-5.35597,183.047
2.60944,-5.35436,183.036
2.62943,-5.35373,183.044
2.60892,-5.35632,183.037
2.62917,-5.35614,183.026
2.64894,-5.35866,183.014
2.66452,-5.36263,183.029
2.65192,-5.35849,183.048
2.63414,-5.35086,183.04
2.61496,-5.34601,183.052
2.63537,-5.34703,183.06
2.6557,-5.34465,183.049
2.63585,-5.348,183.061
2.61596,-5.35107,183.054
2.5959,-5.35445,183.046
2.61589,-5.35073,183.035
2.59598,-5.35396,183.028
2.61606,-5.35063,183.016
2.63628,-5.34714,183.005
2.65668,-5.34507,183.013
2.63649,-5.34493,183.024
2.61667,-5.34269,183.035
2.63703,-5.34702,183.043
2.61738,-5.34354,183.036
2.59888,-5.35233,183.029
2.6179,-5.34528,183.018
2.63695,-5.3537,183.007
2.61664,-5.35487,183.019
2.63664,-5.35255,183.008
2.65681,-5.35233,183.016
2.63674,-5.35518,183.028
2.61648,-5.3555,183.041
2.63641,-5.35943,183.03
2.61629,-5.35788,183.022
2.63609,-5.35599,183.011
2.61677,-5.36243,183.023
2.63564,-5.35717,183.033
2.65441,-5.35082,183.042
2.63532,-5.35716,183.034
2.61552,-5.36082,183.027
2.5955,-5.36344,183.019
2.61593,-5.36118,183.008
2.63655,-5.36001,183.016
2.65727,-5.36039,183.024
2.63727,-5.35945,183.016
2.65781,-5.36137,183.024
2.64001,-5.35212,183.035
2.64088,-5.3321,183.046
2.62184,-5.33805,183.038
2.64241,-5.33528,183.046
2.62228,-5.33565,183.057
2.64271,-5.33552,183.065
2.66313,-5.33444,183.053
2.6835,-5.33357,183.06
2.70394,-5.33176,183.048
2.68379,-5.33271,183.058
2.66375,-5.33362,183.049
2.6438,-5.33626,183.041
2.62447,-5.341,183.051
2.64374,-5.33411,183.038
2.62584,-5.34266,183.048
2.64384,-5.33345,183.036
2.62394,-5.3357,183.027
2.60392,-5.33597,183.039
2.62397,-5.33196,183.027
2.64424,-5.32928,183.015
2.66454,-5.32801,183.023
2.64461,-5.33175,183.015
2.66467,-5.33071,183.023
2.67147,-5.31941,183.005
2.6917,-5.31795,183.013
2.71177,-5.32097,183.02
2.73205,-5.32344,183.027
2.71187,-5.32225,183.038
2.69171,-5.32012,183.03
2.71196,-5.32205,183.019
2.69179,-5.32119,183.03
2.71222,-5.32113,183.018
2.69203,-5.32161,183.01
2.71227,-5.3199,183.017
2.69226,-5.32379,183.028
2.672,-5.32688,183.02
2.65189,-5.33119,183.031
2.67098,-5.32485,183.02
2.69,-5.31863,183.008
2.66987,-5.32272,183
2.68967,-5.32115,182.988
2.70908,-5.32428,182.976
2.72797,-5.32922,182.964
2.74709,-5.33264,182.972
2.72728,-5.33098,182.964
2.70752,-5.33295,182.976
2.72678,-5.32747,182.964
2.70693,-5.33046,182.957
2.68681,-5.33147,182.968
2.70712,-5.3331,182.976
2.68866,-5.3248,182.988
2.7065,-5.33369,182.996
2.68901,-5.32408,182.988
2.70579,-5.33509,182.996
2.68917,-5.34565,183.007
2.66982,-5.34203,182.999
2.65289,-5.33109,183.011
2.67327,-5.33373,183
2.69371,-5.33295,182.988
2.68655,-5.35145,183
2.66854,-5.3607,182.992
2.64884,-5.36614,183.004
2.62867,-5.36955,183.016
2.64876,-5.36827,183.005
2.66882,-5.36926,182.993
2.68844,-5.3734,182.982
2.67016,-5.36494,182.994
2.65342,-5.35487,183.006
2.67134,-5.36172,183.016
2.69131,-5.36233,183.024
2.67139,-5.36326,183.035
2.65148,-5.364,183.046
2.63159,-5.36415,183.037
2.65185,-5.36297,183.025
2.63187,-5.36567,183.036
2.65228,-5.36393,183.024
2.63229,-5.36654,183.035
2.61242,-5.36984,183.046
2.59264,-5.37319,183.057
2.61272,-5.37208,183.065
2.59308,-5.37125,183.056
2.61261,-5.37323,183.065
2.63153,-5.3749,183.051
2.64863,-5.37791,183.063
2.64538,-5.37332,183.041
2.66274,-5.37645,183.026
2.64312,-5.37099,183.038
2.62325,-5.3661,183.049
2.64263,-5.37016,183.057
2.66243,-5.37304,183.045
2.68245,-5.37435,183.034
2.66189,-5.37447,183.045
2.68031,-5.36591,183.053
2.69885,-5.35752,183.042
2.6787,-5.35515,183.034
2.65851,-5.35278,183.045
2.67846,-5.35045,183.034
2.69825,-5.34892,183.022
2.7179,-5.35086,183.01
2.73767,-5.35444,183.018
2.7178,-5.35279,183.01
2.73769,-5.35566,183.019
2.7175,-5.35573,183.031
2.69728,-5.35588,183.043
2.71725,-5.35929,183.052
2.73702,-5.36369,183.06
2.75655,-5.36877,183.069
2.73664,-5.36837,183.061
2.75512,-5.36426,183.048
2.73763,-5.37235,183.063
2.75405,-5.36573,183.075
2.73697,-5.3711,183.063
2.75479,-5.36628,183.075
2.73607,-5.37047,183.065
2.75566,-5.36886,183.075
2.77564,-5.36883,183.084
2.79577,-5.3673,183.073
2.77562,-5.37073,183.085
2.75548,-5.36929,183.097
2.74889,-5.35093,183.11
2.76559,-5.33929,183.099
2.74543,-5.33991,183.092
2.72529,-5.33691,183.103
2.70518,-5.33394,183.115
2.72554,-5.33658,183.122
2.74557,-5.34084,183.11
2.76479,-5.34747,183.117
2.78535,-5.34944,183.123
2.80617,-5.34704,183.129
2.78708,-5.35021,183.12
2.8074,-5.34417,183.108
2.82747,-5.3468,183.116
2.8476,-5.34077,183.123
2.86769,-5.3347,183.13
2.84781,-5.33679,183.122
2.86808,-5.33073,183.111
2.84805,-5.33346,183.104
2.86839,-5.32758,183.093
2.84866,-5.33273,183.104
2.82959,-5.33995,183.114
2.81168,-5.34778,183.106
2.82035,-5.32979,183.116
2.8039,-5.31759,183.109
2.78427,-5.31144,183.102
2.76415,-5.30724,183.096
2.74387,-5.30394,183.089
2.76473,-5.30398,183.079
2.78502,-5.30469,183.067
2.76451,-5.30612,183.078
2.74403,-5.30758,183.088
2.72438,-5.30436,183.08
2.70461,-5.30269,183.072
2.72556,-5.30193,183.079
2.74583,-5.30248,183.087
2.76587,-5.29831,183.075
2.74608,-5.29937,183.067
2.76653,-5.29476,183.074
2.74843,-5.30325,183.085
2.76702,-5.29438,183.073
2.78755,-5.29015,183.079
2.76775,-5.29124,183.07
2.78769,-5.29007,183.078
2.76706,-5.28876,183.071
2.7474,-5.28897,183.084
2.72726,-5.28506,183.076
2.7101,-5.27545,183.066
2.69088,-5.26824,183.059
2.67206,-5.25959,183.051
2.65581,-5.24735,183.043
2.63633,-5.24849,183.034
2.65727,-5.24706,183.025
2.64077,-5.2353,183.017
2.62194,-5.22712,183.01
2.62291,-5.20827,182.999
2.60347,-5.21465,182.992
2.58416,-5.21918,182.983
2.565,-5.22698,182.995
2.54377,-5.22845,182.989
2.56421,-5.23042,182.995
2.54329,-5.22626,182.989
2.52446,-5.21898,183.001
2.53773,-5.23426,183.008
2.55629,-5.24339,183.014
2.53604,-5.24635,183.025
2.55222,-5.23528,183.013
2.56923,-5.22806,183.023
2.58633,-5.21909,183.01
2.56594,-5.22756,183.019
2.54457,-5.23078,183.012
2.52371,-5.23777,183.021
2.54406,-5.2397,183.027
2.52388,-5.24448,183.039
2.54425,-5.24701,183.045
2.52346,-5.2519,183.056
2.50277,-5.25597,183.066
2.48325,-5.25692,183.08
2.46684,-5.24834,183.07
2.45257,-5.24153,183.055
2.46301,-5.24014,183.035
2.48201,-5.24576,183.044
2.46171,-5.24882,183.055
2.44204,-5.25511,183.066
2.46075,-5.24633,183.056
2.48065,-5.24157,183.064
2.46342,-5.25116,183.076
2.44605,-5.26065,183.087
2.46619,-5.25835,183.096
2.44843,-5.26758,183.108
2.46941,-5.26559,183.115
2.44924,-5.26465,183.126
2.46851,-5.27359,183.133
2.48748,-5.28014,183.143
2.46727,-5.28577,183.154
2.44758,-5.28512,183.146
2.42769,-5.28481,183.139
2.40773,-5.28424,183.132
2.42766,-5.28181,183.121
2.44811,-5.27815,183.112
2.42839,-5.27852,183.104
2.44816,-5.27314,183.095
2.46869,-5.27357,183.103
2.48935,-5.27401,183.111
2.50965,-5.26883,183.102
2.48991,-5.26779,183.095
2.511,-5.26877,183.102
2.4908,-5.26971,183.114
2.47679,-5.25569,183.127
2.49384,-5.24419,183.135
2.47361,-5.24564,183.127
2.45328,-5.24919,183.139
2.47295,-5.2447,183.128
2.45167,-5.24389,183.123
2.4315,-5.23931,183.115
2.45115,-5.24247,183.123
2.47072,-5.24579,183.131
2.49142,-5.24689,183.136
2.47041,-5.24381,183.13
2.44946,-5.24444,183.139
2.47049,-5.24675,183.145
2.4911,-5.24012,183.135
2.47305,-5.24727,183.146
2.45503,-5.25691,183.156
2.43772,-5.26806,183.166
2.42016,-5.27402,183.155
2.4395,-5.26701,183.162
2.42175,-5.27524,183.152
2.40233,-5.28087,183.164
2.38679,-5.267,183.158
2.39409,-5.28626,183.166
2.37543,-5.27839,183.178
2.35418,-5.27774,183.172
2.33295,-5.27634,183.166
2.35303,-5.27548,183.155
2.37367,-5.27794,183.161
2.39374,-5.27815,183.149
2.37328,-5.27767,183.161
2.3523,-5.27449,183.154
2.37294,-5.27236,183.144
2.35253,-5.27309,183.156
2.3322,-5.27381,183.167
2.35254,-5.27628,183.173
2.33155,-5.27435,183.166
2.31156,-5.27672,183.178
2.29085,-5.28122,183.188
2.27084,-5.2797,183.179
2.24982,-5.28131,183.172
2.23039,-5.28715,183.183
2.20939,-5.28867,183.176
2.22927,-5.28306,183.165
2.24838,-5.2867,183.174
2.22879,-5.28217,183.164
2.24901,-5.27849,183.154
2.22912,-5.28378,183.165
2.20914,-5.2871,183.156
2.1915,-5.29765,183.167
2.20905,-5.28862,183.155
2.22896,-5.28639,183.143
2.21272,-5.27709,183.157
2.19615,-5.26504,183.15
2.21348,-5.2744,183.138
2.19859,-5.26212,183.129
2.20928,-5.24538,183.119
2.19204,-5.25716,183.112
2.21031,-5.25026,183.121
2.19074,-5.25248,183.112
2.17074,-5.24811,183.123
2.15362,-5.23905,183.136
2.13445,-5.23777,183.149
2.11527,-5.23501,183.161
2.10027,-5.22146,183.152
2.1177,-5.23271,183.158
2.10098,-5.22065,183.15
2.08091,-5.21661,183.159
2.06099,-5.21854,183.169
2.04157,-5.22441,183.18
2.02174,-5.22655,183.17
2.0425,-5.22511,183.175
2.06336,-5.22433,183.181
2.04352,-5.22517,183.172
2.02369,-5.22562,183.164
2.04335,-5.22137,183.152
2.02377,-5.22497,183.164
2.00461,-5.22166,183.155
2.0233,-5.219,183.14
2.00729,-5.22346,183.157
1.99771,-5.21998,183.137
2.00421,-5.2144,183.116
1.98814,-5.20637,183.103
2.00584,-5.21035,183.088
2.02638,-5.21028,183.076
2.04699,-5.21244,183.083
2.02753,-5.20856,183.074
2.04835,-5.20763,183.08
2.0692,-5.20567,183.087
2.0499,-5.20987,183.098
2.03017,-5.209,183.09
2.05101,-5.20601,183.096
2.07101,-5.1982,183.086
2.09102,-5.19595,183.094
2.07045,-5.1961,183.088
2.05084,-5.19288,183.079
2.03122,-5.18965,183.071
2.05144,-5.18759,183.058
2.07162,-5.18596,183.047
2.09163,-5.17905,183.037
2.07084,-5.18056,183.047
2.05025,-5.17779,183.057
2.03047,-5.18066,183.069
2.01312,-5.19048,183.081
1.99338,-5.19595,183.074
1.97342,-5.19836,183.065
1.98884,-5.19325,183.048
2.00684,-5.19007,183.035
2.0251,-5.18782,183.021
2.04181,-5.18277,183.007
2.02416,-5.18971,183.021
2.00586,-5.19586,183.034
1.98665,-5.19982,183.048
2.00699,-5.19599,183.055
2.02695,-5.1889,183.046
2.04633,-5.18932,183.035
2.03877,-5.19623,183.017
2.01903,-5.19555,183.009
1.99908,-5.19633,183.001
1.97892,-5.19441,182.993
1.99875,-5.19016,182.982
2.01871,-5.18712,182.97
2.03922,-5.18863,182.976
2.01841,-5.18703,182.986
2.03917,-5.18734,182.992
2.05929,-5.17975,182.982
2.03957,-5.18554,182.991
2.02072,-5.19183,183.001
2.04028,-5.18404,182.991
2.06068,-5.18159,182.996
2.07969,-5.17489,182.984
2.05848,-5.17425,182.977
2.07775,-5.1704,182.965
2.05751,-5.17168,182.978
2.03692,-5.17635,182.988
2.0568,-5.17357,182.995
2.07437,-5.16444,182.984
2.09337,-5.15729,182.973
2.07669,-5.14553,182.987
2.07829,-5.13165,182.969
2.09088,-5.14172,182.955
2.1096,-5.13546,182.943
2.08949,-5.13631,182.934
2.06896,-5.13228,182.926
2.04733,-5.13059,182.936
2.02683,-5.12555,182.949
2.04458,-5.13132,182.957
2.02497,-5.12258,182.949
2.00425,-5.11491,182.942
1.98369,-5.10673,182.935
1.96249,-5.10131,182.928
1.94117,-5.09674,182.921
1.91977,-5.09676,182.931
1.89931,-5.09808,182.943
1.91891,-5.09155,182.933
1.93891,-5.08934,182.939
1.91861,-5.09057,182.951
1.93793,-5.08963,182.96
1.91772,-5.08921,182.972
1.89782,-5.08379,182.963
1.87844,-5.07558,182.955
1.86056,-5.06442,182.967
1.84632,-5.04815,182.958
1.85324,-5.06127,182.972
1.87141,-5.06464,182.959
1.88966,-5.06966,182.968
1.90997,-5.06682,182.958
1.89079,-5.05834,182.949
1.91002,-5.06223,182.939
1.89574,-5.04613,182.951
1.87975,-5.0313,182.963
1.86747,-5.0141,182.976
1.87864,-5.02898,182.985
1.87115,-5.00957,182.998
