time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1700006867973549000,116.98454907226562,-0.1690783313132497,0.1358676761731118,0.667113387397532,2.9217886796010806,0.137196580961166,0.719497640722321,1.4966737311988632
1700006867983494400,116.99449438476563,-0.17476544073126085,0.13499714692854733,0.6654075112290011,2.930391438046876,0.1360184877368055,0.7214622627204125,1.4914916630975912
1700006867993439200,117.00443920898438,-0.17770568684340915,0.13405870846277818,0.663645972408926,2.9362772102932104,0.13488462324483752,0.7234697259184142,1.4861596767606169
1700006868003384000,117.01438403320313,-0.177473103319861,0.1328416322238436,0.6620397746970215,2.9395817561885904,0.13361900325063628,0.7253980743207412,1.4811570372815979
1700006868013329200,117.0243291015625,-0.17461276121115585,0.1313083001428241,0.6605203111327635,2.9409665286359803,0.13217726574751182,0.7273241204226709,1.4762799641408932
1700006868023274200,117.03427416992187,-0.16778153660496978,0.1293559543491842,0.6591108372404529,2.939222480600921,0.13056893484847623,0.7292405639829556,1.471563436598654
1700006868033219300,117.04421923828124,-0.15666362696259323,0.12720663715491376,0.6578774483324115,2.933282824166986,0.12909511546158886,0.7309925958688023,1.4673151429728546
1700006868043164200,117.0541640625,-0.1415440063724104,0.1247716919111818,0.6568144489067894,2.923687394497228,0.1276673019320836,0.7326171733658259,1.4634659321922192
1700006868053109200,117.06410913085938,-0.12140770568263823,0.12178322004621037,0.6560938964254187,2.9101088670682422,0.12607754371400817,0.7340396149946542,1.4603416426630804
1700006868063054300,117.07405444335937,-0.09673156242035721,0.11832073845597213,0.6556705664985862,2.892824411606622,0.12438359811188103,0.7352720862432527,1.4578367584426537
